,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,smiles
6336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,C[C@H]1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1
6337,,,,,,,,0.0,,0.0,,,CC(C)NCC(O)c1cc(O)cc(O)c1.CC(C)NCC(O)c1cc(O)cc(O)c1
6338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COC(=O)c1ccccc1C(=O)c1ccc(OCCN2CCCCC2)cc1
6339,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
6340,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1
6341,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2NC(=O)C(O)CN)OC[C@]1(C)O
6342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1
6343,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,Cc1cc(-n2c(=O)[nH]c(=O)n(C)c2=O)ccc1Oc1ccc(S(=O)(=O)C(F)(F)F)cc1
6344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O
6345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
6346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOC(=O)NCCC[Si](OCC)(OCC)OCC
6347,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,CCO[Si](CC(C)C)(OCC)OCC
6348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
6349,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,,COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1
6350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,O=[N+]([O-])C(Br)(CO)CO
6351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OCCCBr
6352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Cc1cccc(Br)c1
6353,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BrCc1ccccc1
6354,,,,,,,,0.0,,0.0,,,CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1C[C@@H](OC(=O)CC)[C@@H]2OC(=O)CC
6355,,,,,,,,0.0,,0.0,,,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)c1ccncc1
6356,,,,,,,,0.0,,0.0,,,CC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1
6357,,,,,,,,0.0,,0.0,,,CC(=O)/C=C/C=C1/C2CCC(C2)C1(C)C
6358,,,,,,,,0.0,,0.0,,,CC1(C)OC(=O)Nc2ccc(Br)cc21
6359,,,,,,,,0.0,,0.0,,,O=C(O)Cn1cnnn1
6360,,,,,,,,0.0,,0.0,,,NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O
6361,,,,,,,,1.0,,1.0,,,O=Cc1ccc(O)c(O)c1O
6362,,,,,,,,,,0.0,,,CCCCCCOC(=O)/N=C(/N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1
6363,,,,,,,,,,0.0,,,Cc1ccc(CCn2c3c(c4cc(Cl)ccc42)CN(C)CC3)cn1
6364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
6365,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,COP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-]
6366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCCCCOC(=O)CCC
6367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c1cncc([C@@H]2CCCCN2)c1
6368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CCOC(=O)C(Br)c1ccccc1
6369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCC(=O)CC
6370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,CCN(CCO)CCO
6371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1
6372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOC(OCC)OCC
6373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOC(=O)C(F)(F)F
6374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C[C@@H](C)CCC=C(C)C
6375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,NC1=NC(=O)N2CC12
6376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCCSCCS
6377,,,,,,,,0.0,,0.0,,,Cc1cccc(C)c1NC(=O)c1ccc(N)cc1
6378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CCCCNC(C)(C)[PH](=O)O
6379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O
6380,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1
6381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O)N(C)C1
6382,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1
6383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,O=C(C(=O)c1ccccc1)c1ccccc1
6384,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1
6385,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=C(CCO)SSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N
6386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCC#N
6387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,O=C(O)CCCCCC(=O)O
6388,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,COc1ccc(Nc2ccccc2)c(C)c1
6389,1.0,,0.0,0.0,,0.0,0.0,,,0.0,1.0,,CCCC(=O)OC[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC
6390,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,CCO[Si](CCCSSSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC
6391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=COC(=O)C(C)(CC)CCC(C)C
6392,,,,,,,,,,0.0,,,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C
6393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCC[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
6394,,,,,,,,0.0,,0.0,,,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
6395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCSCC
6396,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,O=S(O)CO[Na]
6397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=COCCOCCOCCOC=C
6398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC(C)C(=O)O
6399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)CC#N
6400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1ccc(C(=O)O)o1
6401,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c1ccc(CO)cc1
6402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)CCC=C(C)C
6403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1
6404,0.0,0.0,1.0,,1.0,0.0,0.0,,1.0,,0.0,0.0,Nc1ncnc(Nc2ccc(Cl)cc2)n1
6405,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1
6406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)NCC(O)c1ccc(N)c(C#N)c1
6407,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21
6408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C1C2CCC(C2)C1(C)C
6409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1
6410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O
6411,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NP(N)(=O)NC(=O)c1ccc(F)cc1
6412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Clc1cccc(SC2CCNCC2)n1
6413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,CC(=O)OC1CN2CCC1CC2
6414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1
6415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCC=C(C=O)CC
6416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OCC(CC)CCCC
6417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCC(C=O)CC
6418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCC(O)C(CC)CO
6419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCC(CC)C(=O)O
6420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,O=[N+]([O-])c1ccc(-c2nnc(O)o2)o1
6421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)c1cccc(Oc2ccccc2)c1
6422,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1ccc([N+](=O)[O-])cc1N
6423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1
6424,0.0,,0.0,,,,,1.0,1.0,1.0,,,CC(=O)OC(OC(C)=O)c1ccc([N+](=O)[O-])o1
6425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,O=C(O)Cc1ccc(-c2ccccc2)cc1
6426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cc4cccs4)[C@H]3SC2)cc1
6427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOc1nc(C(Cl)(Cl)Cl)ns1
6428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,O=C1OC(CN2CCOCC2)CN1N=Cc1ccc([N+](=O)[O-])o1
6429,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC
6430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12
6431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CC(=O)N[C@@H](CC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O
6432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,C[N+]1([O-])[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2
6433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C[C@H]1CCC[C@@H](C)N1
6434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CCCCCCCCN1CCCC1=O
6435,1.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,,COC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
6436,0.0,0.0,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,COc1ccc2cc(CCC(C)=O)ccc2c1
6437,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1
6438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](OC3OC(CN)=CCC3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](OC3OC(CN)=CCC3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O
6439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2
6440,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,O=C(O)c1cc2ccccc2nc1C(=O)O
6441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCCCCCCCCCCC#N
6442,1.0,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,CN(C)c1ccc(N=Nc2ccccc2)cc1
6443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1ncc([N+](=O)[O-])n1C
6444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COP(C)(=O)OC
6445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,C/C=C(C)/C=C/C=C(C)C
6446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COC(=O)c1ccc(C(=O)OC)cc1
6447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)N(C)C
6448,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1
6449,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,CC1(C)[C@H](/C=C(\Cl)C(F)(F)F)[C@@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1
6450,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nc1nc(N)nc(NC2CC2)n1
6451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1
6452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC(=O)NC(=O)Cc1ccccc1
6453,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
6454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC
6455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CNC(=O)O/N=C(\C)C(C)S(C)(=O)=O
6456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)CC(C)=O
6457,0.0,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2]
6458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1cccc(Cl)c1
6459,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,c1ccc(Nc2ccccc2)cc1
6460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c1ccc(C=O)cc1
6461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCc1ccc(O)cc1
6462,0.0,0.0,0.0,0.0,,1.0,1.0,,1.0,1.0,1.0,1.0,CCCCN(CCCC)C(=S)[S-].CCCCN(CCCC)C(=S)[S-].[Zn+2]
6463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CC(C)C(C)(N)C#N
6464,0.0,0.0,,,1.0,1.0,0.0,,0.0,1.0,1.0,1.0,C[C@H]1CCCC(=O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1
6465,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,OCc1cccc(Oc2ccccc2)c1
6466,,,0.0,,,,,,,,1.0,1.0,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
6467,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,Clc1ccccc1CN1CCc2sccc2C1
6468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1
6469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
6470,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
6471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1
6472,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C
6473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nc1ccn([C@H]2CS[C@@H](CO)O2)c(=O)n1
6474,0.0,,,,,0.0,0.0,,0.0,0.0,,0.0,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1
6475,,,0.0,,,0.0,,,,,1.0,1.0,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](OC4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
6476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(O)C(=O)[O-].CC(O)C(=O)[O-]
6477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[Ca+2].[Cl-].[Cl-]
6478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cn1c(=O)c2c(ncn2C)n(C)c1=O
6479,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C
6480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC(C)OC(C)CC
6481,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)C=Cc1ccc(O)c(O)c1
6482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCOCCOCCO
6483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1
6484,0.0,0.0,0.0,,,,,,0.0,,1.0,,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
6485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CC(CC(=O)O)CC(C)(C)C
6486,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1
6487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)c1ccc2ccccc2c1
6488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCCOC(=O)CC(C)=O
6489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COC(=O)[C@H]1CC[C@H](C(=O)OC)CC1
6490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOC(=O)C(C)(C)C
6491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C/C=C/c1ccco1
6492,0.0,,0.0,1.0,,,,1.0,,,,,CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
6493,0.0,,,1.0,,,,1.0,,,,,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
6494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCCCCCCCCCCl
6495,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCCI
6496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCCCCCI
6497,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1
6498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,COC(=O)/C=C\C(=O)O
6499,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c1ccc2cc(C(C)C)ccc2c1
6500,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOC(=O)c1ccccc1
6501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)OCCC(C)C
6502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,CC(C)CCOC(=O)C=Cc1ccccc1
6503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=c1[nH]ncc2ccccc12
6504,0.0,,0.0,,,,,,,,,,CCCCCCCCCCCCCCCCCC[N+](C)(C)C
